split,case_id,z,has_tumor,image_path,mask_path,original_image_path,original_mask_path
val,lung_022,63,0,../preprocessed_npy/val/lung_022/images/z0063.npy,../preprocessed_npy/val/lung_022/masks/z0063.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,64,0,../preprocessed_npy/val/lung_022/images/z0064.npy,../preprocessed_npy/val/lung_022/masks/z0064.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,65,0,../preprocessed_npy/val/lung_022/images/z0065.npy,../preprocessed_npy/val/lung_022/masks/z0065.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,66,0,../preprocessed_npy/val/lung_022/images/z0066.npy,../preprocessed_npy/val/lung_022/masks/z0066.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,67,0,../preprocessed_npy/val/lung_022/images/z0067.npy,../preprocessed_npy/val/lung_022/masks/z0067.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,68,0,../preprocessed_npy/val/lung_022/images/z0068.npy,../preprocessed_npy/val/lung_022/masks/z0068.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,69,0,../preprocessed_npy/val/lung_022/images/z0069.npy,../preprocessed_npy/val/lung_022/masks/z0069.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,70,0,../preprocessed_npy/val/lung_022/images/z0070.npy,../preprocessed_npy/val/lung_022/masks/z0070.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,71,0,../preprocessed_npy/val/lung_022/images/z0071.npy,../preprocessed_npy/val/lung_022/masks/z0071.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,72,0,../preprocessed_npy/val/lung_022/images/z0072.npy,../preprocessed_npy/val/lung_022/masks/z0072.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,73,0,../preprocessed_npy/val/lung_022/images/z0073.npy,../preprocessed_npy/val/lung_022/masks/z0073.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,74,0,../preprocessed_npy/val/lung_022/images/z0074.npy,../preprocessed_npy/val/lung_022/masks/z0074.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,75,0,../preprocessed_npy/val/lung_022/images/z0075.npy,../preprocessed_npy/val/lung_022/masks/z0075.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,76,0,../preprocessed_npy/val/lung_022/images/z0076.npy,../preprocessed_npy/val/lung_022/masks/z0076.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,77,0,../preprocessed_npy/val/lung_022/images/z0077.npy,../preprocessed_npy/val/lung_022/masks/z0077.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,78,0,../preprocessed_npy/val/lung_022/images/z0078.npy,../preprocessed_npy/val/lung_022/masks/z0078.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,79,0,../preprocessed_npy/val/lung_022/images/z0079.npy,../preprocessed_npy/val/lung_022/masks/z0079.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,80,0,../preprocessed_npy/val/lung_022/images/z0080.npy,../preprocessed_npy/val/lung_022/masks/z0080.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,81,0,../preprocessed_npy/val/lung_022/images/z0081.npy,../preprocessed_npy/val/lung_022/masks/z0081.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,82,0,../preprocessed_npy/val/lung_022/images/z0082.npy,../preprocessed_npy/val/lung_022/masks/z0082.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,83,0,../preprocessed_npy/val/lung_022/images/z0083.npy,../preprocessed_npy/val/lung_022/masks/z0083.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,84,0,../preprocessed_npy/val/lung_022/images/z0084.npy,../preprocessed_npy/val/lung_022/masks/z0084.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,85,0,../preprocessed_npy/val/lung_022/images/z0085.npy,../preprocessed_npy/val/lung_022/masks/z0085.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,86,0,../preprocessed_npy/val/lung_022/images/z0086.npy,../preprocessed_npy/val/lung_022/masks/z0086.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,87,0,../preprocessed_npy/val/lung_022/images/z0087.npy,../preprocessed_npy/val/lung_022/masks/z0087.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,88,0,../preprocessed_npy/val/lung_022/images/z0088.npy,../preprocessed_npy/val/lung_022/masks/z0088.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,89,0,../preprocessed_npy/val/lung_022/images/z0089.npy,../preprocessed_npy/val/lung_022/masks/z0089.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,90,0,../preprocessed_npy/val/lung_022/images/z0090.npy,../preprocessed_npy/val/lung_022/masks/z0090.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,91,0,../preprocessed_npy/val/lung_022/images/z0091.npy,../preprocessed_npy/val/lung_022/masks/z0091.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,92,0,../preprocessed_npy/val/lung_022/images/z0092.npy,../preprocessed_npy/val/lung_022/masks/z0092.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,93,0,../preprocessed_npy/val/lung_022/images/z0093.npy,../preprocessed_npy/val/lung_022/masks/z0093.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,94,0,../preprocessed_npy/val/lung_022/images/z0094.npy,../preprocessed_npy/val/lung_022/masks/z0094.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,95,0,../preprocessed_npy/val/lung_022/images/z0095.npy,../preprocessed_npy/val/lung_022/masks/z0095.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,96,0,../preprocessed_npy/val/lung_022/images/z0096.npy,../preprocessed_npy/val/lung_022/masks/z0096.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,97,0,../preprocessed_npy/val/lung_022/images/z0097.npy,../preprocessed_npy/val/lung_022/masks/z0097.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,98,0,../preprocessed_npy/val/lung_022/images/z0098.npy,../preprocessed_npy/val/lung_022/masks/z0098.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,99,0,../preprocessed_npy/val/lung_022/images/z0099.npy,../preprocessed_npy/val/lung_022/masks/z0099.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,100,0,../preprocessed_npy/val/lung_022/images/z0100.npy,../preprocessed_npy/val/lung_022/masks/z0100.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,101,0,../preprocessed_npy/val/lung_022/images/z0101.npy,../preprocessed_npy/val/lung_022/masks/z0101.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,102,0,../preprocessed_npy/val/lung_022/images/z0102.npy,../preprocessed_npy/val/lung_022/masks/z0102.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,103,0,../preprocessed_npy/val/lung_022/images/z0103.npy,../preprocessed_npy/val/lung_022/masks/z0103.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,104,0,../preprocessed_npy/val/lung_022/images/z0104.npy,../preprocessed_npy/val/lung_022/masks/z0104.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,105,0,../preprocessed_npy/val/lung_022/images/z0105.npy,../preprocessed_npy/val/lung_022/masks/z0105.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,106,0,../preprocessed_npy/val/lung_022/images/z0106.npy,../preprocessed_npy/val/lung_022/masks/z0106.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,107,0,../preprocessed_npy/val/lung_022/images/z0107.npy,../preprocessed_npy/val/lung_022/masks/z0107.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,108,0,../preprocessed_npy/val/lung_022/images/z0108.npy,../preprocessed_npy/val/lung_022/masks/z0108.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,109,0,../preprocessed_npy/val/lung_022/images/z0109.npy,../preprocessed_npy/val/lung_022/masks/z0109.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,110,0,../preprocessed_npy/val/lung_022/images/z0110.npy,../preprocessed_npy/val/lung_022/masks/z0110.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,111,0,../preprocessed_npy/val/lung_022/images/z0111.npy,../preprocessed_npy/val/lung_022/masks/z0111.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,112,0,../preprocessed_npy/val/lung_022/images/z0112.npy,../preprocessed_npy/val/lung_022/masks/z0112.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,113,0,../preprocessed_npy/val/lung_022/images/z0113.npy,../preprocessed_npy/val/lung_022/masks/z0113.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,114,0,../preprocessed_npy/val/lung_022/images/z0114.npy,../preprocessed_npy/val/lung_022/masks/z0114.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,115,0,../preprocessed_npy/val/lung_022/images/z0115.npy,../preprocessed_npy/val/lung_022/masks/z0115.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,116,0,../preprocessed_npy/val/lung_022/images/z0116.npy,../preprocessed_npy/val/lung_022/masks/z0116.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,117,0,../preprocessed_npy/val/lung_022/images/z0117.npy,../preprocessed_npy/val/lung_022/masks/z0117.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,118,0,../preprocessed_npy/val/lung_022/images/z0118.npy,../preprocessed_npy/val/lung_022/masks/z0118.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,119,0,../preprocessed_npy/val/lung_022/images/z0119.npy,../preprocessed_npy/val/lung_022/masks/z0119.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,120,0,../preprocessed_npy/val/lung_022/images/z0120.npy,../preprocessed_npy/val/lung_022/masks/z0120.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,121,0,../preprocessed_npy/val/lung_022/images/z0121.npy,../preprocessed_npy/val/lung_022/masks/z0121.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,122,0,../preprocessed_npy/val/lung_022/images/z0122.npy,../preprocessed_npy/val/lung_022/masks/z0122.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,123,0,../preprocessed_npy/val/lung_022/images/z0123.npy,../preprocessed_npy/val/lung_022/masks/z0123.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,124,0,../preprocessed_npy/val/lung_022/images/z0124.npy,../preprocessed_npy/val/lung_022/masks/z0124.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,125,0,../preprocessed_npy/val/lung_022/images/z0125.npy,../preprocessed_npy/val/lung_022/masks/z0125.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,126,0,../preprocessed_npy/val/lung_022/images/z0126.npy,../preprocessed_npy/val/lung_022/masks/z0126.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,127,0,../preprocessed_npy/val/lung_022/images/z0127.npy,../preprocessed_npy/val/lung_022/masks/z0127.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,128,0,../preprocessed_npy/val/lung_022/images/z0128.npy,../preprocessed_npy/val/lung_022/masks/z0128.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,129,0,../preprocessed_npy/val/lung_022/images/z0129.npy,../preprocessed_npy/val/lung_022/masks/z0129.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,130,0,../preprocessed_npy/val/lung_022/images/z0130.npy,../preprocessed_npy/val/lung_022/masks/z0130.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,131,0,../preprocessed_npy/val/lung_022/images/z0131.npy,../preprocessed_npy/val/lung_022/masks/z0131.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,132,0,../preprocessed_npy/val/lung_022/images/z0132.npy,../preprocessed_npy/val/lung_022/masks/z0132.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,133,0,../preprocessed_npy/val/lung_022/images/z0133.npy,../preprocessed_npy/val/lung_022/masks/z0133.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,134,0,../preprocessed_npy/val/lung_022/images/z0134.npy,../preprocessed_npy/val/lung_022/masks/z0134.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,135,0,../preprocessed_npy/val/lung_022/images/z0135.npy,../preprocessed_npy/val/lung_022/masks/z0135.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,136,0,../preprocessed_npy/val/lung_022/images/z0136.npy,../preprocessed_npy/val/lung_022/masks/z0136.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,137,0,../preprocessed_npy/val/lung_022/images/z0137.npy,../preprocessed_npy/val/lung_022/masks/z0137.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,138,0,../preprocessed_npy/val/lung_022/images/z0138.npy,../preprocessed_npy/val/lung_022/masks/z0138.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,139,0,../preprocessed_npy/val/lung_022/images/z0139.npy,../preprocessed_npy/val/lung_022/masks/z0139.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,140,0,../preprocessed_npy/val/lung_022/images/z0140.npy,../preprocessed_npy/val/lung_022/masks/z0140.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,141,0,../preprocessed_npy/val/lung_022/images/z0141.npy,../preprocessed_npy/val/lung_022/masks/z0141.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,142,0,../preprocessed_npy/val/lung_022/images/z0142.npy,../preprocessed_npy/val/lung_022/masks/z0142.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,143,0,../preprocessed_npy/val/lung_022/images/z0143.npy,../preprocessed_npy/val/lung_022/masks/z0143.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,144,0,../preprocessed_npy/val/lung_022/images/z0144.npy,../preprocessed_npy/val/lung_022/masks/z0144.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,145,0,../preprocessed_npy/val/lung_022/images/z0145.npy,../preprocessed_npy/val/lung_022/masks/z0145.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,146,0,../preprocessed_npy/val/lung_022/images/z0146.npy,../preprocessed_npy/val/lung_022/masks/z0146.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,147,0,../preprocessed_npy/val/lung_022/images/z0147.npy,../preprocessed_npy/val/lung_022/masks/z0147.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,148,0,../preprocessed_npy/val/lung_022/images/z0148.npy,../preprocessed_npy/val/lung_022/masks/z0148.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,149,0,../preprocessed_npy/val/lung_022/images/z0149.npy,../preprocessed_npy/val/lung_022/masks/z0149.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,150,0,../preprocessed_npy/val/lung_022/images/z0150.npy,../preprocessed_npy/val/lung_022/masks/z0150.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,151,0,../preprocessed_npy/val/lung_022/images/z0151.npy,../preprocessed_npy/val/lung_022/masks/z0151.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,152,0,../preprocessed_npy/val/lung_022/images/z0152.npy,../preprocessed_npy/val/lung_022/masks/z0152.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,153,0,../preprocessed_npy/val/lung_022/images/z0153.npy,../preprocessed_npy/val/lung_022/masks/z0153.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,154,0,../preprocessed_npy/val/lung_022/images/z0154.npy,../preprocessed_npy/val/lung_022/masks/z0154.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,155,0,../preprocessed_npy/val/lung_022/images/z0155.npy,../preprocessed_npy/val/lung_022/masks/z0155.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,156,0,../preprocessed_npy/val/lung_022/images/z0156.npy,../preprocessed_npy/val/lung_022/masks/z0156.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,157,0,../preprocessed_npy/val/lung_022/images/z0157.npy,../preprocessed_npy/val/lung_022/masks/z0157.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,158,0,../preprocessed_npy/val/lung_022/images/z0158.npy,../preprocessed_npy/val/lung_022/masks/z0158.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,159,0,../preprocessed_npy/val/lung_022/images/z0159.npy,../preprocessed_npy/val/lung_022/masks/z0159.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,160,0,../preprocessed_npy/val/lung_022/images/z0160.npy,../preprocessed_npy/val/lung_022/masks/z0160.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,161,0,../preprocessed_npy/val/lung_022/images/z0161.npy,../preprocessed_npy/val/lung_022/masks/z0161.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,162,0,../preprocessed_npy/val/lung_022/images/z0162.npy,../preprocessed_npy/val/lung_022/masks/z0162.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,163,0,../preprocessed_npy/val/lung_022/images/z0163.npy,../preprocessed_npy/val/lung_022/masks/z0163.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,164,0,../preprocessed_npy/val/lung_022/images/z0164.npy,../preprocessed_npy/val/lung_022/masks/z0164.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,165,0,../preprocessed_npy/val/lung_022/images/z0165.npy,../preprocessed_npy/val/lung_022/masks/z0165.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,166,0,../preprocessed_npy/val/lung_022/images/z0166.npy,../preprocessed_npy/val/lung_022/masks/z0166.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,167,0,../preprocessed_npy/val/lung_022/images/z0167.npy,../preprocessed_npy/val/lung_022/masks/z0167.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,168,0,../preprocessed_npy/val/lung_022/images/z0168.npy,../preprocessed_npy/val/lung_022/masks/z0168.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,169,0,../preprocessed_npy/val/lung_022/images/z0169.npy,../preprocessed_npy/val/lung_022/masks/z0169.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,170,0,../preprocessed_npy/val/lung_022/images/z0170.npy,../preprocessed_npy/val/lung_022/masks/z0170.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,171,0,../preprocessed_npy/val/lung_022/images/z0171.npy,../preprocessed_npy/val/lung_022/masks/z0171.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,172,0,../preprocessed_npy/val/lung_022/images/z0172.npy,../preprocessed_npy/val/lung_022/masks/z0172.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,173,0,../preprocessed_npy/val/lung_022/images/z0173.npy,../preprocessed_npy/val/lung_022/masks/z0173.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,174,0,../preprocessed_npy/val/lung_022/images/z0174.npy,../preprocessed_npy/val/lung_022/masks/z0174.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,175,0,../preprocessed_npy/val/lung_022/images/z0175.npy,../preprocessed_npy/val/lung_022/masks/z0175.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,176,0,../preprocessed_npy/val/lung_022/images/z0176.npy,../preprocessed_npy/val/lung_022/masks/z0176.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,177,0,../preprocessed_npy/val/lung_022/images/z0177.npy,../preprocessed_npy/val/lung_022/masks/z0177.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,178,0,../preprocessed_npy/val/lung_022/images/z0178.npy,../preprocessed_npy/val/lung_022/masks/z0178.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,179,0,../preprocessed_npy/val/lung_022/images/z0179.npy,../preprocessed_npy/val/lung_022/masks/z0179.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,180,0,../preprocessed_npy/val/lung_022/images/z0180.npy,../preprocessed_npy/val/lung_022/masks/z0180.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,181,0,../preprocessed_npy/val/lung_022/images/z0181.npy,../preprocessed_npy/val/lung_022/masks/z0181.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,182,0,../preprocessed_npy/val/lung_022/images/z0182.npy,../preprocessed_npy/val/lung_022/masks/z0182.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,183,0,../preprocessed_npy/val/lung_022/images/z0183.npy,../preprocessed_npy/val/lung_022/masks/z0183.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,184,0,../preprocessed_npy/val/lung_022/images/z0184.npy,../preprocessed_npy/val/lung_022/masks/z0184.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,185,0,../preprocessed_npy/val/lung_022/images/z0185.npy,../preprocessed_npy/val/lung_022/masks/z0185.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,186,0,../preprocessed_npy/val/lung_022/images/z0186.npy,../preprocessed_npy/val/lung_022/masks/z0186.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,187,0,../preprocessed_npy/val/lung_022/images/z0187.npy,../preprocessed_npy/val/lung_022/masks/z0187.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,188,0,../preprocessed_npy/val/lung_022/images/z0188.npy,../preprocessed_npy/val/lung_022/masks/z0188.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,189,0,../preprocessed_npy/val/lung_022/images/z0189.npy,../preprocessed_npy/val/lung_022/masks/z0189.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,190,0,../preprocessed_npy/val/lung_022/images/z0190.npy,../preprocessed_npy/val/lung_022/masks/z0190.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,191,0,../preprocessed_npy/val/lung_022/images/z0191.npy,../preprocessed_npy/val/lung_022/masks/z0191.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,192,0,../preprocessed_npy/val/lung_022/images/z0192.npy,../preprocessed_npy/val/lung_022/masks/z0192.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,193,0,../preprocessed_npy/val/lung_022/images/z0193.npy,../preprocessed_npy/val/lung_022/masks/z0193.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,194,0,../preprocessed_npy/val/lung_022/images/z0194.npy,../preprocessed_npy/val/lung_022/masks/z0194.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,195,0,../preprocessed_npy/val/lung_022/images/z0195.npy,../preprocessed_npy/val/lung_022/masks/z0195.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,196,0,../preprocessed_npy/val/lung_022/images/z0196.npy,../preprocessed_npy/val/lung_022/masks/z0196.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,197,0,../preprocessed_npy/val/lung_022/images/z0197.npy,../preprocessed_npy/val/lung_022/masks/z0197.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,198,0,../preprocessed_npy/val/lung_022/images/z0198.npy,../preprocessed_npy/val/lung_022/masks/z0198.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,199,0,../preprocessed_npy/val/lung_022/images/z0199.npy,../preprocessed_npy/val/lung_022/masks/z0199.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,200,0,../preprocessed_npy/val/lung_022/images/z0200.npy,../preprocessed_npy/val/lung_022/masks/z0200.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
val,lung_022,201,0,../preprocessed_npy/val/lung_022/images/z0201.npy,../preprocessed_npy/val/lung_022/masks/z0201.npy,../imagesTr/lung_022.nii.gz,../labelsTr/lung_022.nii.gz
